top10 tstsc pacc salar rejr spend strat apret
24.8716 64.221 24.4549 61610.3 -1.47262 4760.16 20.5323 38.986
25.9707 61.755 52.3605 52664 19.4788 2130.12 23.5059 46.7632
29.6948 59.5304 49.4023 52652.3 11.8772 944.984 16.8297 48.3514
10.0439 58.5007 43.0448 58289.1 12.6146 1332.53 14.6192 33.7997
34.0675 66.6565 39.6549 59253.9 37.0454 13650.4 23.7982 45.1289
18.0047 56.9069 40.484 52138.8 13.6779 11938.7 10.1776 41.7574
33.1119 60.864 20.2449 65787.9 29.4224 9180.58 23.4673 48.9498
48.2012 71.4321 42.5118 56086.8 54.0825 13542.2 21.301 78.4293
13.1058 58.255 48.9413 55523.8 10.8915 6019.7 20.5821 40.788
46.8341 67.9178 41.7936 59865.7 34.6867 1482 19.766 70.4619
37.521 57.9345 63.1628 57292.1 39.229 9868.76 20.6836 34.2668
27.5755 70.0495 32.6014 72091.6 15.176 7104.43 25.2756 72.19
40.3859 62.4143 46.6031 43162.6 28.3509 4047.66 20.7399 31.6991
9.91317 60.4314 38.8493 53243 20.8511 7778.78 12.813 38.7939
43.9191 60.3479 65.0218 45775.2 2.37486 4954.1 17.4396 36.8547
44.5596 72.8753 40.9534 56167.3 36.8953 16580.9 8.48397 91.1836
31.7422 62.0581 50.9992 51243.4 23.295 5278.81 22.0897 48.1383
41.1345 65.4718 45.0165 69874.9 35.4468 12002.5 14.7295 62.4937
82.7486 80.6167 41.5304 81623.4 82.167 22910.9 11.5526 77.9198
40.4144 69.0909 30.6345 57644.5 20.8131 9191.81 16.6099 56.7836
59.7839 69.0219 24.0712 61890.5 22.8073 18503.7 14.6795 92.0663
19.6469 67.0033 52.3872 52804.8 27.5104 10853.4 17.2052 60.4114
33.117 63.2037 26.1164 65899.8 12.28 9568.78 14.6455 44.3989
63.042 75.0372 38.2331 73287.2 54.6317 17503.7 12.205 92.4901
25.9116 63.5439 27.0522 49107 28.4355 10313.7 7.10055 49.2588
29.5293 69.7521 31.7866 78085.8 31.9127 15953.2 13.1899 64.0501
10.5829 58.2194 47.0185 53615.7 19.4353 1424.57 20.3048 48.7284
39.8606 65.9213 55.4712 73238.6 39.2146 3596.75 14.6589 69.3525
15.7953 65.7024 33.5639 56055.3 18.6228 8788.51 14.3055 49.2963
81.6629 75.4819 42.0238 76854.2 50.5364 9265.77 15.0929 82.7846
0.584576 50.915 21.9166 64275 14.2368 6113.99 15.6395 26.0785
47.6684 65.4022 60.0063 62816.4 31.6149 13767.6 11.8908 64.4405
62.8655 74.7103 48.0323 73383.6 67.4776 21748.7 11.2367 77.1427
38.6766 62.2324 43.1574 48870.4 30.0284 6505.36 13.3493 40.4517
18.863 69.2637 18.6097 65461.5 23.3856 10644.9 17.9941 61.3119
12.6822 63.5657 49.9532 52727.7 40.9119 13478.6 15.0938 61.0789
24.8801 48.9124 46.5042 52394.9 35.8228 6522.63 19.4242 27.5823
54.1339 69.4862 49.352 55726.8 41.9546 9686.22 18.4278 44.0659
14.6012 64.0677 31.2928 56805.3 15.3119 12241.5 17.3905 32.2278
62.272 72.7412 38.7705 71311.4 53.0025 14507.8 12.0977 72.2545
0.366121 51.6126 49.3396 43982.6 -2.59898 7766.07 15.8708 34.4748
45.7945 72.1819 38.779 65691.3 21.2382 12576.1 15.7084 72.4952
54.808 71.1782 41.4256 66568.7 39.3381 9555.67 19.0055 61.361
41.4615 64.3982 50.8823 53971.3 23.2162 8068.51 16.2473 54.7847
53.5889 70.3392 44.4143 68760.5 51.1062 12013.4 21.8616 41.6913
27.6562 71.515 28.0754 74029 30.396 14213.6 20.977 43.8715
59.3728 70.1191 50.834 52054.9 44.271 5505.06 16.9547 64.7719
12.9799 66.3338 60.9124 55734.2 33.0543 8588.43 20.4418 64.1411
-31.8445 52.2156 69.1788 46278.7 3.54583 -1403.7 20.3577 9.55189
27.4322 57.8248 30.0526 50553.7 24.3259 14754.5 14.4723 25.4694
30.8151 62.3537 56.6142 48455.6 19.245 2248.22 16.2101 53.7776
63.8863 68.5697 17.301 78381.9 49.1425 19657 14.8966 51.4233
5.84266 55.9806 40.6146 47663.9 18.9793 8894.98 16.3349 53.9349
25.0224 62.9132 55.7543 59273.4 31.4677 8818.51 21.3276 47.7932
-3.62537 57.2378 33.1278 49262.2 24.6639 6415.25 15.2376 37.593
40.8196 64.2442 59.651 48683.2 17.2489 6273.01 15.8631 53.7044
77.5393 70.286 42.1895 66082.5 33.3559 12833.7 15.5987 54.4286
15.8059 58.6619 44.8768 52472.7 -2.63375 8882.57 18.2327 62.7981
22.567 57.5692 65.414 48351 40.15 4151.05 23.8557 41.0991
57.0121 64.6782 25.5016 79035.8 38.8812 10483.9 20.6091 78.326
46.5885 69.5656 29.1556 72080.3 50.9907 11772.3 12.8565 70.8975
36.859 64.7429 37.99 63006.7 17.1818 10428.7 22.3299 83.5729
-16.1237 59.7024 41.699 52638.9 2.93887 5578.18 18.9231 33.984
16.0565 53.1741 49.9538 47010.8 22.6914 2208 22.0658 27.9088
27.6745 61.2987 25.8149 59762.5 34.0226 5108.92 20.1762 49.6193
14.3985 53.291 40.9633 48099.7 17.5864 2637.05 14.23 31.1957
1.16275 57.7301 36.6373 52119.3 22.8972 8937.43 19.6012 40.24
21.0604 58.672 50.181 51275.9 7.44104 4164.82 14.656 58.2534
42.368 66.3983 21.0797 62059.3 42.6413 15286.5 15.3543 69.7214
46.6017 59.1773 33.8237 51698.7 10.1959 7078.93 18.5237 42.5174
39.3998 57.1577 6.99303 52722.2 7.76861 3101.12 19.4297 31.2876
54.9026 71.3768 61.0412 57032.3 34.0916 8197.42 18.2274 65.3662
51.9021 65.8817 55.4854 53929.6 43.6301 13853.1 13.1456 35.8091
41.1745 56.0184 47.2891 43825.7 38.0486 9178.75 13.7718 53.6834
-10.5915 49.4485 36.9334 52034.5 -2.4321 -5730.48 25.8085 14.4016
-1.02408 60.0117 39.0672 61429.5 5.00416 10040.9 16.9394 41.5815
21.0275 63.9207 56.2563 57085 13.6433 15551.5 10.8957 36.2892
46.1708 68.9397 28.8449 58402.8 18.9403 11977.1 12.8927 70.6863
51.7694 69.0982 28.3113 70949.3 31.6728 11741.6 17.4725 56.3211
59.5502 71.5971 53.2151 64004.6 47.5562 15055 18.5172 81.7269
28.1139 57.0654 47.5638 37396 3.65329 5566.54 19.5785 43.5749
71.6644 74.3918 48.5327 76972.7 38.4552 23323.1 15.1388 61.1725
22.2824 66.5694 44.794 49919.5 17.1021 4275.81 22.2051 38.2196
53.1121 64.3802 45.5269 58249.8 31.922 12848.2 10.2637 57.0115
-2.22285 63.0481 32.5559 56407.7 31.0119 2281.58 18.8266 54.6828
69.9291 78.3143 36.856 73268.9 46.2748 17068.1 9.93808 101.005
57.8663 67.3379 53.2409 64590.8 33.9504 16971.6 16.1013 85.9239
71.3187 76.5117 43.6087 70841.9 67.2091 24889.6 8.36466 47.1104
29.0013 64.296 41.7213 60902.3 6.9208 4477.32 20.7721 48.1497
41.1813 70.1124 46.5223 60220.6 36.5153 12485.3 18.6254 49.6782
49.2285 65.9517 45.7751 44451.9 21.3369 6421.94 14.6502 57.6454
36.3478 64.6203 33.5529 66954.9 27.519 16713 14.2413 55.0993
59.5782 73.1169 61.0703 66460.6 29.3319 8244 20.0437 73.4571
12.6883 59.6019 49.9327 55710.5 22.7624 10823.6 17.2548 62.2217
78.0802 72.4606 55.8083 60636.3 33.7617 11940.5 22.8403 50.2198
28.0393 57.8743 36.1772 63619.1 47.2637 8461.49 20.3596 33.6706
62.8589 66.8127 39.8946 52810.6 34.4211 16950.4 7.89703 67.793
23.3113 62.0965 28.4426 57144.5 28.0412 5005.11 20.3288 43.3165
37.9423 66.6922 45.6371 59234.1 28.2363 9408.73 11.3569 56.1113
51.0472 65.3272 49.3159 54520.1 25.554 8748.42 17.8225 45.5124
64.8539 71.1634 53.6814 62588.1 50.3983 14054.6 20.6735 66.1938
63.0109 75.7767 42.2041 73353.6 58.4715 21410.5 15.7554 84.5244
100.998 84.046 52.9093 80108.4 79.4618 19043 12.2875 75.4761
46.2505 78.1077 39.9169 65691.3 25.9134 12061.4 12.5565 96.0721
36.3084 71.2697 61.5811 54660.1 31.6364 11212.9 20.7829 73.5887
27.6556 70.632 27.2044 68686.4 28.1586 19802.5 13.0312 59.3416
10.2558 59.1351 39.1024 48721.5 37.6071 12510.8 17.4192 33.168
76.7111 78.6153 50.4745 78295.5 58.0753 18845.1 10.7505 102.878
32.4391 60.9858 35.8083 63744.6 51.7282 11762.1 12.116 44.0014
76.043 82.6735 50.883 85622.5 35.8114 18991.2 15.5049 82.3362
25.8239 63.7162 49.0985 51386 22.4558 6351.53 16.591 54.5635
27.5295 70.0681 37.772 67345.5 51.943 16290.6 8.42773 56.9365
36.0818 64.237 57.9215 42255.4 37.7135 12167.3 12.4466 70.3032
43.5857 66.314 31.216 56504.6 27.4317 5612.03 19.9845 39.8172
34.0043 66.4395 42.3323 65918.7 45.1849 13669.1 8.22737 51.3554
43.3377 70.092 40.881 62640.8 31.4408 10520.5 19.2382 45.615
79.5819 70.3748 65.1705 62648.9 49.3902 15055.2 13.4462 87.4364
38.2044 69.3508 49.9503 60378.6 18.3918 3488.25 17.1774 67.7857
-4.80216 53.1885 36.0982 62107.4 18.986 7845.96 17.2637 34.2249
52.647 70.9586 79.054 53028.5 17.799 2597.1 16.5266 68.5521
49.9871 65.4319 61.9776 67863.3 30.3149 11645.8 12.5403 48.0481
12.9046 54.7051 31.4458 59789.1 -0.0326222 9322.52 14.3834 39.6273
13.0358 54.6685 51.7794 45926.8 14.3682 2558.58 19.574 38.6131
35.7344 65.1621 33.5365 65537.8 49.8768 7916.4 15.8516 47.7749
21.8129 61.2505 63.2704 57950.9 6.20639 9257.49 20.0534 41.7376
69.9788 76.1739 21.5111 81450.1 48.3412 21789.6 11.1361 78.9211
31.4836 64.5817 50.2485 64608.8 33.5178 11434.2 14.0745 51.5853
60.9019 68.5324 38.8105 62913 48.217 14027.3 9.56041 42.6212
0.269426 59.3595 63.7107 45414.3 42.4328 8720.47 20.8652 47.4864
-26.7684 51.2589 28.9525 53325.9 8.40057 4050.44 15.2644 25.4759
51.7053 69.9063 26.1041 60139.3 20.3624 10153.7 17.2408 50.1193
-35.4164 49.0265 27.0786 41636.7 18.3503 4230.92 18.806 22.676
27.0961 59.4454 30.0663 53700.4 41.6011 1967.13 20.784 37.6284
42.4066 73.7711 45.5387 61330.1 63.0768 15588.2 15.6964 67.5856
37.5655 64.5873 28.9301 58403.1 26.9589 13673.1 16.4561 66.0288
41.6287 66.0406 74.7491 75050.5 26.291 16311.6 12.3896 83.4774
53.9817 71.1663 36.945 57017.3 47.8307 16846.4 16.5645 51.2334
50.841 68.8823 44.7094 70710.9 47.7918 18515.4 14.3181 55.8903
71.4381 71.5771 24.5157 60466.1 40.0363 9985.73 16.7249 83.7228
50.8633 78.3899 19.6915 91004.8 73.0265 30764.4 8.60346 87.5834
7.31039 63.2976 45.1258 52541.3 15.2655 4515.31 19.7922 57.5225
56.559 67.8536 39.3447 50803.5 35.3493 13316.5 10.6449 52.5762
67.8181 69.9098 40.4723 76978.6 58.0825 16203.5 10.9706 63.5759
104.933 81.4628 42.1913 69367.2 55.7895 17648.5 13.7444 99.4213
37.561 69.6853 53.0283 67873.5 29.708 17717 16.4026 64.2347
84.6748 67.4841 37.7676 51923.2 47.882 6998.14 19.7245 57.105
6.17042 48.2411 41.6898 50283.8 19.3116 3401.17 22.6749 9.62057
50.55 66.3561 54.769 60642.4 55.1808 8942.67 13.068 65.9556
26.6241 68.5892 54.1821 60787.9 15.1299 12388.5 20.0574 65.1037
36.789 69.3133 21.0811 67929.9 46.4547 9218.05 14.6894 68.8955
68.4352 77.0326 65.4474 58292.2 40.1307 20461.9 12.3099 90.6014
40.2026 57.139 51.9116 54267.6 18.0452 3812.28 18.9656 48.5673
12.5444 54.2916 53.048 42323.5 26.4098 -287.045 18.7432 49.8632
-11.0991 54.9666 62.0451 40836.8 3.39984 -1146.06 15.5724 36.8095
20.6311 63.0245 47.1809 49707.4 33.3842 8860.69 17.7692 53.3056
52.0098 73.4915 40.7258 65452.7 17.5162 15952.1 16.3704 78.4974
11.79 50.2826 56.3052 29095.3 -22.4436 -4249.5 19.0894 15.0431
28.2409 63.2887 47.536 53956.7 13.542 15071.5 15.5407 55.3401
44.6746 63.547 44.9365 51876.6 18.5895 11068.6 8.79855 49.456
49.4687 69.5113 50.4022 51465.3 5.09095 3156.96 21.757 74.9811
29.0556 60.1422 29.4135 60847.5 25.3672 5156.64 23.3939 47.5325
15.0849 59.6183 36.7222 56203.4 42.4771 7171.79 17.7421 62.3776
69.5392 73.3558 45.632 68401.8 41.338 18356.4 12.0174 94.3882
52.0171 69.1738 23.1539 62638.2 45.2773 13506.6 13.1678 63.4869
25.4092 64.6336 45.6957 60355.4 19.0885 8979.02 15.9832 46.6095
-4.60408 63.5326 29.0323 53938.9 22.1084 7780.9 15.7883 32.3594
43.7172 64.6625 46.3982 59911 40.45 8345.47 7.41423 37.8838
49.8134 67.9364 36.8357 66046.9 51.7994 13773.4 16.4625 69.9855
2.26375 49.7992 14.7471 42662.3 16.5888 -1593.93 21.5766 11.4469
32.0111 62.0103 46.0621 53387.7 37.5872 12828.9 12.0145 57.3648
90.2666 77.1214 36.0909 81156.6 33.5655 21290.8 4.06875 83.0226
40.7652 70.4305 34.8616 72495.6 31.5605 15309.5 7.85288 63.6053
24.3026 61.9973 54.0257 55404.4 49.0422 8727.38 16.4437 81.3745
-21.1798 46.04 47.4923 37243.4 -5.32006 510.09 23.6023 30.8371
31.4128 58.7716 30.4872 53894.5 32.7165 11577.5 13.0939 31.102
14.4245 59.3946 39.5073 57140.4 7.38251 9371.55 17.3263 52.6511
69.8336 76.8496 63.9713 78248.4 61.4011 16873.1 13.4434 69.7304
40.3089 65.9322 52.292 57354.5 21.0037 12346.5 16.5554 53.336
22.108 60.7592 25.6952 63690.9 33.6943 10746.2 13.3891 39.6323
67.4354 77.5315 33.8504 74512.6 38.6059 14289.8 16.7519 64.2697
49.548 66.7105 48.3927 63132 57.6834 19140.9 10.6984 67.7649
36.1367 63.5305 39.953 55610.3 22.3696 10670.3 25.363 34.9153
47.7305 72.8488 51.3986 63144.2 45.9961 17760 13.8099 69.3558
47.1409 69.733 43.1309 72083.3 46.7938 15145.9 13.2974 58.0642
41.0928 65.4254 44.8239 62855.5 15.028 5918.96 15.7138 55.5406
49.9596 70.5803 44.9547 61032.3 37.1363 9781.58 24.2208 52.7735
43.222 72.7432 32.9336 70508.3 39.9884 19011.2 16.1281 78.295
-2.09585 57.753 34.0183 52581.2 -1.55631 71.249 17.1431 34.1433
65.7778 69.6425 39.6624 70212.8 32.3706 19266.3 14.944 62.6772
31.3895 60.5891 52.1362 46671 33.0077 935.451 16.8469 59.4216
22.1185 64.2299 52.0577 49930.7 15.1391 13497.9 9.81985 59.9736
41.6158 70.7208 71.7337 62501.9 23.3068 16141.7 11.3171 65.3615
10.9146 61.9871 39.597 53222.3 7.09326 7390.14 9.57413 47.0198
52.293 77.0597 44.0078 81900.9 53.9813 22267 10.078 79.1559
34.633 59.6947 46.0475 57555.7 50.5601 15558 14.4366 51.2969
51.2107 71.5742 37.4037 64124.8 17.6261 8238.15 14.4686 63.8511
51.7547 73.2726 59.1445 72952.2 44.0963 26545.8 7.25447 91.1342
30.6321 62.5106 38.4993 56262.6 36.2154 12878.1 15.5074 49.4301
23.1328 59.3212 50.0127 59508 44.9282 14653 19.8352 57.5852
15.4077 60.7857 32.5841 58512.7 30.1017 8349.34 22.2275 39.1233
32.2578 60.8203 49.4382 37991.9 9.87568 2107.25 22.6898 50.6395
25.9219 67.0715 62.8091 57859 -3.71051 7570.6 20.0747 66.4903
30.3746 63.6958 42.0135 50302 22.0958 14368.1 13.6816 59.7095
45.6028 60.9294 74.443 45208.6 33.645 3819.73 15.6355 61.2955
-5.36143 54.0353 42.5304 42608.8 -5.23138 1878.23 21.3981 29.5333
45.4978 66.1527 42.4412 60381.4 53.0825 10785 16.386 53.933
69.6181 72.0243 36.1066 74672.4 44.0953 21380.1 11.5703 81.168
18.3881 64.1338 40.5718 61647.7 21.7311 8682.8 14.083 61.995
64.2184 68.9441 16.5461 58929 35.8579 15426.9 14.5394 63.2613
48.6215 74.9287 46.1309 74084.3 31.5929 8332.67 12.1595 75.3548
3.25681 53.329 54.9356 50949.6 40.4722 8404.18 14.7939 32.0609
31.0115 61.5839 50.5429 48903.3 32.9778 12551.6 17.6313 41.6992
68.7407 77.0903 47.3185 61828.4 51.8363 17114.7 19.912 83.6081
10.0559 55.6779 38.1106 53508.5 22.0034 1116.29 21.5964 33.3619
37.3955 68.264 10.439 85587.8 49.608 15444 10.7035 59.9957
51.3728 66.7469 57.679 60395.7 35.7205 9455.84 17.4589 61.1879
10.9091 62.9655 45.4353 63120.8 28.6148 11557.5 18.8079 38.9511
16.1903 65.3776 25.1485 65864.5 20.9536 11190.8 15.333 72.8911
54.9976 70.6186 50.5245 69610.4 14.5003 7286.41 8.13453 64.6668
37.1061 66.0921 35.4978 65068.1 4.25956 8953.34 22.1431 27.7934
16.0532 56.4495 18.2971 51526.9 -0.753554 13659.7 18.2902 29.3762
64.017 68.588 39.5457 72270 28.5966 9653.55 20.2531 40.8133
85.3088 81.624 70.0593 69211 41.5181 16976.3 14.4402 98.5789
40.8859 62.0394 49.5234 57592.6 47.8736 7016.58 21.6776 49.8129
23.456 56.2213 52.4229 51374 23.1077 8142.65 18.3646 37.2545
30.0526 60.9531 40.0766 55384.9 38.2147 17245.1 5.97462 44.0559
43.9078 66.6264 66.941 52111.4 28.2653 7501.16 27.7244 58.8664
42.0033 63.6111 58.2263 44573.9 5.07505 3689.18 19.5741 55.0693
13.0136 50.5349 15.8238 54028.1 29.4526 6881.34 17.2735 22.1624
62.2329 74.7942 42.8044 71717.5 51.0094 15171.4 13.5554 67.156
34.7592 63.9149 30.0545 55016.3 22.0191 8581.58 21.5756 48.9178
37.075 69.4962 32.8589 79867.9 52.1002 9738.47 15.2039 42.9337
41.0873 63.4289 49.6491 64579 22.5795 8272.69 15.7776 36.6141
66.1003 76.0154 69.9944 57318.9 57.2633 12783.4 15.284 66.8966
9.26313 60.6363 56.967 59160.3 4.17373 6496.69 19.247 56.1189
27.6556 65.8464 50.3673 71109.6 29.8733 9543.68 16.5849 51.8556
61.2026 76.243 31.9412 81493.8 34.1221 15330.7 10.0589 66.5047
37.087 67.5732 54.6255 53791.6 22.7855 12167.4 18.1004 65.9065
27.0639 65.6387 42.9838 63691.7 48.7764 19518.6 11.6066 69.3935
81.7712 75.6086 41.6213 65380.1 55.6585 14246.2 18.7698 74.7826
9.79005 61.2844 44.448 53853.3 2.9065 3895.17 20.5122 49.0696
61.6105 75.9597 23.8864 83045.2 54.8504 19688.5 18.8375 73.2946
42.7604 65.986 35.3965 65936 4.08282 8839.41 16.9319 63.8947
3.44779 55.2066 57.5852 51991.2 -14.6927 6648.86 20.59 35.6732
42.283 67.1693 53.2172 64064.6 59.8136 15664.5 11.3114 55.0998
15.2424 65.8807 37.0831 63057.7 27.9184 12695.8 16.7262 54.0028
36.8382 62.5063 51.4765 55478.8 32.9719 8346.24 16.3735 64.1585
21.6192 62.8133 61.1698 65739.1 25.6414 13410.6 11.9569 79.2173
35.6114 71.294 63.0693 67325.7 20.8858 13573 17.2625 63.5697
48.5849 68.6876 48.8695 76101.7 56.5761 19793.7 14.2553 41.3186
54.2818 64.3714 20.1706 51765.3 32.5971 7955.37 16.6433 63.9081
28.006 71.1917 46.3295 69013.1 39.2844 11311 16.4205 59.3803
45.1586 69.4802 57.0006 48541 27.3752 16826.1 16.3987 57.172
3.35948 55.6493 61.941 55178.7 26.6421 9941.94 15.3792 42.1528
76.8662 73.8082 57.2552 59410.4 38.0831 12760.9 16.9368 88.6739
40.7912 67.4759 49.013 56101.5 27.7136 6739.39 17.9112 59.037
11.8954 52.7219 61.5545 48855.9 24.1847 4519.72 18.9469 18.525
22.4579 57.1365 22.518 72239.8 20.2474 5253.03 20.3809 48.1307
58.7375 69.6861 37.2547 62857.8 11.3978 10456.4 14.7046 61.2989
51.3146 71.0313 55.9317 75521.5 43.1081 15631.4 9.55749 83.9122
69.8889 82.8336 36.0133 85921.3 56.4335 23734.5 17.6833 83.9835
38.4743 74.9388 29.111 77401.8 58.8575 19106.4 10.351 82.9123
28.6197 69.6803 42.464 72737.5 31.9639 16476.2 9.95181 95.0563
52.7519 72.065 60.0761 67818.4 37.7165 16456.3 12.7272 54.0656
7.46417 55.101 34.0248 48249.7 27.3805 14121.4 11.5214 40.6106
52.719 70.6759 53.1188 53952 4.53785 8126.94 11.8504 67.7756
43.2707 72.2236 33.0188 63876.6 38.1888 13667 17.3121 77.6438
21.263 58.8648 38.0045 57757.4 44.1945 10247.1 17.5555 58.907
37.8042 67.325 30.0582 59693.5 56.233 13513.2 6.97473 75.8405
22.238 61.261 27.0962 68515.7 30.7694 7333.45 17.3518 30.9593
10.0788 53.7419 41.1625 43215.8 0.271983 3152.11 14.9427 32.6096
52.2344 67.8591 63.4864 54754.3 13.0061 9389.78 17.8608 57.6584
51.1998 66.7393 27.9594 74152.5 47.3443 8466.25 17.3857 64.0688
46.1259 62.5264 53.1523 62218.7 42.6243 8843.91 16.1361 71.0858
37.5971 61.7242 35.2733 64219.5 26.4912 5327.85 15.4406 44.4902
12.3966 60.2487 47.6082 56855.9 23.1937 8444.04 17.5314 44.373
29.904 64.6967 54.6383 60040.8 44.2076 14257.8 9.5741 65.312
23.822 65.2825 37.2642 67350.2 36.4849 8381.76 18.7851 59.4333
34.7169 65.4903 31.4393 64995.8 30.9499 11410.9 9.68318 53.268
4.34371 59.6614 51.0407 60293.7 12.1584 7093.95 20.2447 35.0841
29.3652 62.6724 47.0557 48815.1 25.7773 6308.21 19.9379 65.1125
1.93716 66.2316 55.5482 62575.4 15.9576 10006.4 17.7396 69.9496
37.6216 67.7007 44.7544 66996.1 23.49 12048.4 15.0532 55.5015
-5.83084 53.6402 44.0581 39357.5 9.52661 -1494.83 26.8152 37.2848
79.1633 77.051 11.151 71255.1 46.3269 14507.7 17.4528 88.2237
64.8924 68.8952 34.2962 58643.3 37.8936 11231.1 15.8532 72.5237
62.3287 76.2401 56.0807 67928.9 54.7191 8211.6 20.7892 74.9084
42.386 69.9775 48.3893 54574.5 33.135 9717.16 16.5758 47.7555
40.1479 67.3635 40.868 63973.4 44.6168 11715.6 12.7289 65.1139
42.5174 71.7472 42.4645 66899.5 47.6745 14866.1 15.1764 64.9567
30.3594 63.6131 59.2482 46018.3 30.6413 9713.89 12.8714 53.3076
34.341 63.2533 51.7734 54539.5 11.0482 357.591 21.9193 34.7246
31.6613 63.3132 46.2523 56696.2 26.3085 9368.82 20.9338 60.5558
25.0884 61.6908 63.2688 59504.9 23.9567 4192.62 21.7767 65.04
21.7125 53.0652 52.9428 61577.5 13.8122 3259 21.6458 47.405
25.1481 65.6432 53.8601 69289.4 24.5571 17669.5 20.0271 54.7675
29.5709 63.0765 52.1074 65479.8 61.2151 11253.4 14.5282 67.4841
12.5625 59.7155 39.1434 50273.4 33.833 6216.87 12.9289 55.5738
-3.84062 55.3981 42.0995 43711.6 30.9528 3039.91 20.1356 28.8518
-1.5547 55.5302 58.6605 51081.6 4.50141 3847.78 21.8348 53.6563
52.0318 66.163 27.6214 79860.2 41.4909 22574.4 6.09717 75.7157
24.7499 67.0526 47.565 71722.3 41.6159 13500.5 21.3614 54.7144
11.333 56.7395 23.9276 64603.7 12.301 4079.89 22.6655 25.4311
73.562 69.859 42.9425 65440.7 39.1971 12154.4 13.1396 59.0112
18.7899 59.1305 49.9211 53146.6 22.3077 3961.69 24.7492 38.2237
17.7294 63.8248 46.589 66578.3 27.4905 10443.6 13.3703 41.2042
20.8753 65.0011 40.6776 54875.8 27.8372 5824.86 22.0471 45.5254
29.4982 59.4775 45.2923 56663.2 29.2431 8942.32 17.7632 45.9453
47.8478 69.2673 52.763 57464 44.1875 13921.9 14.3988 59.7817
26.752 59.4265 44.798 49532.3 30.8043 6953.92 16.8845 56.0529
39.5432 72.3457 46.4751 72829.3 36.364 18298.9 14.2817 77.3061
37.8588 72.0735 37.7639 76934.4 23.0797 9274.77 13.6244 86.245
74.5242 69.4555 43.297 66179.6 28.2365 16544.5 12.989 55.8034
75.5467 80.5346 39.4821 71448.2 78.8468 23424 12.5141 69.1494
20.7615 63.4438 50.9169 55179.7 14.3755 6337.54 10.0162 67.1566
44.5281 68.6462 26.1046 66611.9 33.7763 10390.7 13.2725 79.4311
18.3196 62.4598 67.8425 52412.1 30.4623 4295.53 16.6021 34.1158
-18.327 48.0677 43.7936 47196.9 -4.5142 -1455.19 29.7866 35.3432
36.2877 72.975 33.6483 61768.9 29.6903 16610 13.1258 75.2199
58.7572 64.2285 19.1106 76676.9 44.7537 16501.5 8.02201 48.2547
44.0972 67.9476 39.547 59301.2 50.1583 13617.5 12.8061 60.7413
56.2098 60.4267 52.0528 53437.8 38.721 11813.5 11.085 68.8045
58.4439 74.6825 45.5946 63099.3 24.8296 12301.4 18.0778 67.1419
32.9583 64.966 67.2326 49427.8 13.4767 3202.38 13.6483 48.3226
88.8797 71.7247 27.0957 74700.6 51.5802 13608.7 17.9192 44.8755
0.683649 57.1941 36.2589 51682 23.1665 7882.92 16.5495 60.2764
71.1292 78.1919 39.627 79415.3 41.7438 18658.9 13.981 92.7853
23.8021 63.2512 22.1352 55717.5 35.149 9184.97 8.07627 72.4152
39.4667 68.5105 48.2338 68689.4 14.8717 14798.9 21.1985 47.4327
59.7242 75.3122 47.7292 76168.8 53.561 17844 14.5428 65.4384
38.1421 63.2125 65.4843 57849.2 34.16 11174.1 20.8435 55.5915
59.0328 70.584 41.4264 67378.6 42.7192 7604.75 9.8426 81.3926
19.4199 52.5581 30.1859 44925.3 17.186 2039.55 21.2382 26.5191
37.6071 70.988 60.2973 52536 34.901 10448 16.0127 60.6588
40.9202 65.1677 36.8156 64810.4 59.8196 12092.5 15.8984 53.3208
44.9826 75.1295 29.867 68766.4 41.765 13018 18.2484 71.7015
-9.54595 57.2303 44.5195 48997.1 -18.4111 1347.67 17.7737 51.9801
24.3946 60.2113 45.8789 49822.9 1.93228 5926.49 20.3364 52.9192
1.91663 62.5275 47.968 48606.1 23.1345 10680.9 16.512 65.1616
42.5767 67.3064 41.6029 63612.2 50.7794 9196.78 14.7015 52.4062
72.3664 72.3702 68.3586 57004.8 39.9112 19863.5 11.1912 70.9565
3.13802 53.4452 38.5226 42620 34.5397 5515.09 15.9709 20.3021
68.3694 72.7484 33.0974 68932.9 49.4202 10415.6 16.2589 55.7078
38.1803 60.459 29.7606 67346.2 43.2615 7563.55 21.7926 45.8862
59.2784 73.6978 45.7698 66383.8 47.3384 12254.3 17.4065 60.534
64.3909 68.9956 49.2829 61797.8 41.6439 14611 10.4033 79.869
64.8207 70.204 69.1544 50318.1 41.9388 9440.21 18.558 82.253
11.0203 57.1407 71.009 49125.5 6.69002 9508.49 16.1272 23.6796
68.0773 73.7614 32.5328 78520.1 31.0724 16675.8 11.4563 76.3672
30.981 59.4458 27.4385 73117.9 57.8393 15513.5 16.0316 33.0791
76.7179 74.8943 30.5106 67559.7 41.1465 17567.3 4.37322 59.5687
50.6997 64.687 41.3281 53006.8 42.7391 11534.6 11.7907 55.3391
35.2452 67.193 64.5541 59468.6 50.6437 11354.3 16.2247 70.4376
63.1446 65.3008 68.2633 58423.7 35.2968 9778.05 14.1563 65.8564
35.9688 72.0642 49.8509 60635.5 29.1577 10169.3 16.9109 54.3343
9.94675 50.9988 20.0758 53826.2 37.0235 3321.74 18.574 22.2241
36.1806 68.2542 37.1245 67449.4 27.0264 10262.4 18.7568 51.9693
